Unnamed: 0,cipher_suites,source_port,dest_port,source_ip,dest_ip,source_mac,dest_mac,flow_duration,start_time,end_time,flow_rate,flow_volume,domain,sleep_time
u237,,53,37954,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,5.005107164382935,1474556979.76835,1474556984.773457,0.7991836875071482,849,www.samsungsmartcam.com,19.65587708296208
u238,,53,57379,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.0008058547973632,1474556984.988614,1474556984.98942,4963.673372781065,438,smtp.gmail.com,19.65587708296208
u239,,53,6387,192.168.1.1,192.168.1.196,14:cc:20:51:33:ea,d0:52:a8:00:67:5e,0.0041348934173583,1474557030.320722,1474557030.324857,483.6884045436199,598,pool.ntp.org,19.65587708296208
u240,,123,6386,54.252.165.245,192.168.1.196,14:cc:20:51:33:ea,d0:52:a8:00:67:5e,0.0019900798797607,1474557030.325361,1474557030.327351,1004.9847849526776,180,pool.ntp.org,19.65587708296208
u241,,3132,3222,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,131.83774304389954,1474557065.39313,1474557197.230873,0.0606806504366215,2800,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
u243,,53,43162,192.168.1.1,192.168.1.166,14:cc:20:51:33:ea,00:24:e4:11:18:a8,0.2845528125762939,1474557104.516642,1474557104.801195,7.028572242503357,363,babyws.withings.net,19.65587708296208
u244,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,60451,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0024049282073974,1474557120.681828,1474557120.684233,1663.2513135719244,344,www.example.com,19.65587708296208
u245,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,43905,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0024240016937255,1474557120.844489,1474557120.846913,1650.163863479886,344,www.example.net,19.65587708296208
u246,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,39916,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0024490356445312,1474557121.020704,1474557121.023153,1633.2959501557632,344,www.example.org,19.65587708296208
u252,,3133,3222,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,135.3190720081329,1474557197.125504,1474557332.444576,0.0591195304644062,2800,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
u253,,123,48522,203.100.61.10,192.168.1.241,14:cc:20:51:33:ea,70:ee:50:18:34:43,0.0507800579071044,1474557209.518,1474557209.56878,39.38553996253293,180,apicom.netatmo.net,19.65587708296208
u254,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,123,60424,129.250.35.250,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,319.67342591285706,1474557211.274269,1474557530.947695,0.0437946944135931,1260,www.example.org,19.65587708296208
u255,,53,33185,192.168.1.1,192.168.1.166,14:cc:20:51:33:ea,00:24:e4:11:18:a8,0.0003089904785156,1474557249.028049,1474557249.028358,6472.691358024691,174,babyws.withings.net,19.65587708296208
u256,,53,52913,192.168.1.1,192.168.1.166,14:cc:20:51:33:ea,00:24:e4:11:18:a8,0.0003070831298828,1474557249.60214,1474557249.602447,6512.894409937888,174,babyws.withings.net,19.65587708296208
u257,,53,57114,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.0091559886932373,1474557280.602292,1474557280.611448,218.43626799989585,582,www.samsungsmartcam.com,19.65587708296208
u258,,53,56182,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,12389.066601991652,1474557281.095071,1474569670.161673,0.0006457306475948,1142,smtp.gmail.com,19.65587708296208
u259,,123,42367,130.102.128.23,192.168.1.241,14:cc:20:51:33:ea,70:ee:50:18:34:43,0.0168368816375732,1474557292.653306,1474557292.670143,118.78684206799868,180,apicom.netatmo.net,19.65587708296208
u260,,123,45338,103.38.120.36,192.168.1.241,14:cc:20:51:33:ea,70:ee:50:18:34:43,0.0057899951934814,1474557296.656311,1474557296.662101,345.4234301008853,180,apicom.netatmo.net,19.65587708296208
u261,,53,40731,192.168.1.1,192.168.1.166,14:cc:20:51:33:ea,00:24:e4:11:18:a8,0.0003540515899658,1474557310.368926,1474557310.36928,5648.894276094276,174,babyws.withings.net,19.65587708296208
u262,,3134,3222,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,790.2483310699463,1474557332.340694,1474558122.589025,0.0303702001717681,8400,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
u264,,53,46193,192.168.1.1,192.168.1.143,14:cc:20:51:33:ea,f4:f2:6d:93:51:f1,0.0096290111541748,1474557384.147601,1474557384.15723,207.7056478569837,571,aps1-relay.tplinkcloud.com,19.65587708296208
u265,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,46624,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.002349853515625,1474557420.657102,1474557420.659452,1702.2337662337663,344,www.example.com,19.65587708296208
u266,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,39497,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0020029544830322,1474557420.820772,1474557420.822775,1997.0498750148795,344,www.example.net,19.65587708296208
u267,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,58651,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0023231506347656,1474557420.985462,1474557420.987785,1721.799671592775,344,www.example.org,19.65587708296208
u268,,53,47754,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,5.005686044692993,1474557460.282763,1474557465.288449,0.7990912662692425,849,www.samsungsmartcam.com,19.65587708296208
u269,,53,50626,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.0007588863372802,1474557465.511382,1474557465.512141,5270.881558278354,438,smtp.gmail.com,19.65587708296208
u270,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,41512,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0031590461730957,1474557471.1331,1474557471.136259,633.1024905660378,224,api.pix-star.com,19.65587708296208
u271,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,38567,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0003261566162109,1474557471.137785,1474557471.138111,6132.023391812865,160,api.pix-star.com.lan,19.65587708296208
u272,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,47597,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0003211498260498,1474557471.140195,1474557471.140516,6227.62286562732,156,api.pix-star.com.#,19.65587708296208
u273,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,46578,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0003089904785156,1474557471.143143,1474557471.143452,6472.691358024691,164,api.pix-star.com.wlan0,19.65587708296208
u274,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,57590,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0002980232238769,1474557471.145571,1474557471.145869,6710.8864,168,api.pix-star.com,19.65587708296208
u275,,123,43034,121.0.0.42,192.168.1.241,14:cc:20:51:33:ea,70:ee:50:18:34:43,0.0158519744873046,1474557508.773412,1474557508.789264,126.16724822524364,180,apicom.netatmo.net,19.65587708296208
u276,,123,38493,130.102.128.23,192.168.1.241,14:cc:20:51:33:ea,70:ee:50:18:34:43,0.0172650814056396,1474557578.833081,1474557578.850346,115.8407512255748,180,apicom.netatmo.net,19.65587708296208
u277,,53,6389,192.168.1.1,192.168.1.196,14:cc:20:51:33:ea,d0:52:a8:00:67:5e,0.1863560676574707,1474557629.588224,1474557629.77458,10.732143176985648,614,pool.ntp.org,19.65587708296208
u278,,123,6388,129.250.35.250,192.168.1.196,14:cc:20:51:33:ea,d0:52:a8:00:67:5e,0.1577389240264892,1474557629.775105,1474557629.932844,12.67917866400647,180,pool.ntp.org,19.65587708296208
u279,,53,44660,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.0203969478607177,1474557639.965998,1474557639.986395,98.05388598613692,582,www.samsungsmartcam.com,19.65587708296208
u280,,53,57398,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.3367130756378174,1474557640.248324,1474557640.585037,11.879550541430612,704,smtp.gmail.com,19.65587708296208
u281,,53,51014,192.168.1.1,192.168.1.166,14:cc:20:51:33:ea,00:24:e4:11:18:a8,0.0003159046173095,1474557684.35604,1474557684.356356,6331.024905660377,174,babyws.withings.net,19.65587708296208
u282,,53,53628,192.168.1.1,192.168.1.166,14:cc:20:51:33:ea,00:24:e4:11:18:a8,0.2968289852142334,1474557706.259672,1474557706.556501,6.73788645861697,363,babyws.withings.net,19.65587708296208
u283,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,41079,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0052409172058105,1474557721.654309,1474557721.65955,763.2251842416523,344,www.example.com,19.65587708296208
u284,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,51803,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0023639202117919,1474557721.832524,1474557721.834888,1692.1044881492687,344,www.example.net,19.65587708296208
u285,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,35830,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0023760795593261,1474557722.019646,1474557722.022022,1683.4453140678306,344,www.example.org,19.65587708296208
u290,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,52584,192.168.1.1,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0033710002899169,1474557739.632851,1474557739.636222,593.2957069099654,414,device-metrics-us.amazon.com,19.65587708296208
u291,,53,39344,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.0104188919067382,1474557760.092277,1474557760.102696,191.95899313501144,582,www.samsungsmartcam.com,19.65587708296208
u292,,53,60354,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.0007081031799316,1474557760.377229,1474557760.377937,5648.894276094276,438,smtp.gmail.com,19.65587708296208
u293,,53,38927,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.0003919601440429,1474557774.225976,1474557774.226368,5102.559610705596,267,www.samsungsmartcam.com,19.65587708296208
u294,,53,47852,192.168.1.1,192.168.1.249,14:cc:20:51:33:ea,00:16:6c:ab:6b:88,0.0008201599121093,1474557774.503301,1474557774.504121,4877.097674418605,438,smtp.gmail.com,19.65587708296208
u295,,53,34585,192.168.1.1,192.168.1.166,14:cc:20:51:33:ea,00:24:e4:11:18:a8,0.0003561973571777,1474557788.664147,1474557788.664503,5614.8647925033465,174,babyws.withings.net,19.65587708296208
u296,,123,56282,121.0.0.42,192.168.1.241,14:cc:20:51:33:ea,70:ee:50:18:34:43,0.014967918395996,1474557795.952655,1474557795.967623,133.61911436763302,180,apicom.netatmo.net,19.65587708296208
u298,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,123,54404,72.21.192.213,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,208.05961418151853,1474557834.411877,1474558042.471491,0.0480631478595151,900,www.example.org,19.65587708296208
u299,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,123,47336,131.107.13.100,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,157.50263500213623,1474557903.934195,1474558061.43683,0.0507928010213384,720,www.example.org,19.65587708296208
u300,,53,53887,192.168.1.1,192.168.1.143,14:cc:20:51:33:ea,f4:f2:6d:93:51:f1,0.0096969604492187,1474557984.412179,1474557984.421876,206.2501966955153,571,aps1-relay.tplinkcloud.com,19.65587708296208
u301,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,48797,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0049550533294677,1474558020.715899,1474558020.720854,807.2567001876533,344,www.example.com,19.65587708296208
u302,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,50643,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.002061128616333,1474558020.935061,1474558020.937122,1940.684326200116,344,www.example.net,19.65587708296208
u303,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,53,45634,8.8.8.8,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,0.0023331642150878,1474558021.145325,1474558021.147658,1714.4099734314327,344,www.example.org,19.65587708296208
u304,,3135,3222,192.168.1.223,192.168.1.193,ec:1a:59:79:f4:89,ec:1a:59:83:28:11,294.39071702957153,1474558122.485916,1474558416.876633,0.0237779236744644,2450,d3gjecg2uu2eaq.cloudfront.net,21.2086563292827
u305,0xc014|0xc00a|0x0039|0x0038|0x0037|0x0036|0x0088|0x0087|0x0086|0x0085|0xc00f|0xc005|0x0035|0x0084|0xc013|0xc009|0x0033|0x0032|0x0031|0x0030|0x009a|0x0099|0x0098|0x0097|0x0045|0x0044|0x0043|0x0042|0xc00e|0xc004|0x002f|0x0096|0x0041|0x0007|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0xc012|0xc008|0x0016|0x0013|0x0010|0x000d|0xc00d|0xc003|0x000a|0x0015|0x0012|0x000f|0x000c|0x0009|0x00ff,123,60752,23.239.24.67,192.168.1.240,14:cc:20:51:33:ea,44:65:0d:56:cc:d3,53.407334089279175,1474558187.385666,1474558240.793,0.0748960806265547,360,www.example.org,19.65587708296208
u306,0xc030|0xc02c|0xc028|0xc024|0xc014|0xc00a|0xc022|0xc021|0x00a3|0x009f|0x006b|0x006a|0x0039|0x0038|0x0088|0x0087|0xc032|0xc02e|0xc02a|0xc026|0xc00f|0xc005|0x009d|0x003d|0x0035|0x0084|0xc012|0xc008|0xc01c|0xc01b|0x0016|0x0013|0xc00d|0xc003|0x000a|0xc02f|0xc02b|0xc027|0xc023|0xc013|0xc009|0xc01f|0xc01e|0x00a2|0x009e|0x0067|0x0040|0x0033|0x0032|0x009a|0x0099|0x0045|0x0044|0xc031|0xc02d|0xc029|0xc025|0xc00e|0xc004|0x009c|0x003c|0x002f|0x0096|0x0041|0xc011|0xc007|0xc00c|0xc002|0x0005|0x0004|0x0015|0x0012|0x0009|0x0014|0x0011|0x0008|0x0006|0x0003|0x00ff,53,47770,192.168.1.1,192.168.1.177,14:cc:20:51:33:ea,e0:76:d0:33:bb:85,0.0031030178070068,1474558190.133624,1474558190.136727,644.5338455628122,224,api.pix-star.com,19.65587708296208
